imp,feature
-2.7827975717705447e-08,229413_3
9.273491572920663e-08,227511_3
0.0,226617_3
-3.9311369089744466e-08,226591_3
7.356144341660508e-09,226620_3
0.0,226623_3
0.0,226621_3
0.0,226614_3
-2.4677936527676867e-08,226557_3
1.1562712288161788e-07,226609_3
1.1372368535802806e-07,226607_3
-3.306254760839263e-08,226558_3
-1.6968281813614368e-08,226570_3
0.0,226618_3
0.0005611288038781243,220045_3
2.6140660834282017e-05,220046_3
-0.000139754731945101,220047_3
-0.0006693947094060574,220179_3
-0.00022025188428778677,220180_3
-0.0003412525349879086,220181_3
0.00021992497897516843,220210_3
0.00010771822832121415,220245_3
6.648359966953982e-05,220274_3
-0.0003175459853537849,220277_3
4.0787319877281693e-05,220292_3
0.0001207400373440321,220293_3
7.230972283980418e-05,220339_3
1.6355141523632452e-05,220734_3
0.00028026311206062456,223679_3
0.00012721577520838348,223751_3
1.7658363699087864e-05,223752_3
-9.289774239995185e-05,223761_3
-0.0002151277578701538,223769_3
-0.00023793936823498612,223770_3
0.00038529533220398266,223872_3
0.00023638542525172268,223873_3
-0.000185738622886438,223874_3
0.00011425278038887547,223875_3
0.00011975596685808228,223876_3
-4.208968599545495e-05,224161_3
-1.69150633678886e-05,224162_3
0.00021225604904522081,224417_3
-9.998002514049026e-05,224684_3
0.00045395814448016635,224685_3
8.339391237341879e-05,224687_3
0.00015053259350476363,224688_3
7.798507669938959e-05,224689_3
0.0002668662014650448,224690_3
6.202863830935447e-06,224691_3
0.00025936087518601067,224695_3
0.00015214970427866457,224696_3
0.00012570265242822987,224697_3
7.725837923154807e-05,224700_3
2.0013594051581195e-06,224738_3
9.661447826522361e-05,225668_3
0.0006212302934202353,226062_3
0.00021522013513598014,226063_3
-0.00018525701842049503,226253_3
-2.6961119548094146e-05,227464_3
7.616910131328984e-05,229371_3
-7.883004108501547e-07,229660_3
-0.00011229559579390256,229661_3
2.1796562412144914e-05,229663_3
1.5579166749886137e-05,229664_3
9.036107150147117e-06,229665_3
0.00014688744211176279,223834_3
3.933007974235268e-05,224562_3
1.924359883857701e-05,224846_3
2.2157763437616976e-05,224916_3
1.1805603001453223e-05,224951_3
-0.00021178776417092208,225634_3
2.0374939520281393e-05,227429_3
6.5841708716037036e-06,227444_3
-3.0042372235378287e-06,227456_3
-3.6098803101238905e-05,220228_3
-6.130993315358028e-05,220545_3
0.00022741628990856217,220546_3
-5.732450739845394e-05,220587_3
-0.0004583155487464863,220602_3
-3.642241000026049e-07,220615_3
0.0002542067586058292,220621_3
-1.1088329920446743e-06,220635_3
-0.0003316675564072237,220644_3
-0.00046581575164423146,220645_3
-0.00036665294092862085,224639_3
0.0003731207712217317,225612_3
0.0007039419673160411,225624_3
2.466364945793239e-05,225625_3
-2.968879557944913e-06,225639_3
-1.914218278131092e-05,225640_3
-9.340997789725567e-05,225641_3
1.587818179896687e-05,225642_3
0.00021722004432605675,225643_3
6.804843316857346e-05,225677_3
6.517373248670406e-05,225690_3
0.00016297775630483527,227073_3
-9.149294289950861e-06,227442_3
-0.00018927723296622176,227443_3
0.0004941746952675743,227445_3
-9.845318635145648e-05,227457_3
0.0003418474129198334,227465_3
0.0006170077803068466,227466_3
-3.592580086475668e-06,229356_3
-1.0840743779316668e-05,229357_3
-1.1656620025271122e-05,229358_3
5.65753623800487e-07,229359_3
-1.4118579898595658e-06,229360_3
-1.1113082784664348e-07,229361_3
0.0007328139671899549,220224_3
0.00010645648430649515,220227_3
0.0005126758232421397,220235_3
-0.00018262269695663126,220632_3
9.504244828634254e-05,223830_3
-9.047656929454886e-05,224828_3
0.00025665106669324754,225698_3
9.708516942245516e-05,225628_3
3.066236696164742e-06,225637_3
6.383296354916504e-05,225638_3
-4.340923386672868e-05,227468_3
-1.0428696549424797e-05,224329_3
-8.807723787502837e-08,224331_3
0.00025256189208512707,225806_3
-2.9726250687515634e-05,225807_3
4.935900867781091e-07,225810_3
-1.1034172802479482e-05,226512_3
0.00037473815271686086,220050_3
0.00018277202971314494,220051_3
0.00027033927618094343,220052_3
-8.690554311787856e-05,220056_3
8.834008165209046e-05,220058_3
-2.535562857426466e-05,229300_3
1.5908842212034072e-05,226707_3
4.0769787083668866e-05,226730_3
1.8507486833387528e-05,224917_3
1.0509894938155852e-05,224952_3
6.445215440073195e-06,225667_3
-3.222035718495219e-05,224686_3
3.1147787670911485e-05,224701_3
0.00016913875159700926,226537_3
-5.2061097779435565e-05,220059_3
-3.089728712179324e-05,220060_3
-0.0001558391907998979,220063_3
-1.2815911014577344e-05,220066_3
0.0002031804553796432,224309_3
0.0003050045599060272,224310_3
0.00010061784800973409,224311_3
0.0002008386307856783,224322_3
0.0002469986088269423,224652_3
0.00011802138122325781,224654_3
-0.00025071520195709394,224662_3
0.00031246996896261404,225309_3
9.061716398311374e-05,225310_3
0.00019357817215165496,225312_3
5.241475756831919e-05,225674_3
9.801808783179294e-05,225980_3
-3.158053431497268e-06,227537_3
4.749387300571477e-06,227538_3
0.00021007579213522983,228866_3
0.0001374988186858262,220074_3
2.814697810075658e-05,220581_3
-9.43806523392371e-05,225672_3
0.00034040073754519395,227686_3
-5.604795343009828e-05,220061_3
-8.793402158436911e-05,220072_3
6.236639178931567e-06,220073_3
-2.3377575714873794e-05,220088_3
4.830477288833057e-05,223762_3
-0.0006059941129163349,224751_3
-6.16114264838183e-06,224753_3
-0.00014125538272347343,224755_3
-1.974501029201197e-05,224837_3
-4.456169247971443e-05,224838_3
-0.0008136636167233193,226534_3
-0.000591253552206465,226536_3
-0.00014587799930858975,226540_3
-0.00015526592894088648,223772_3
-0.00024288103795871627,223773_3
-9.204350216012176e-06,224661_3
-2.0523927798577373e-05,224842_3
-0.0001421455971548161,226329_3
0.0001247787179758982,227446_3
-8.267176195188297e-07,228610_3
-5.898358436634841e-07,228611_3
1.5289599694400454e-05,228620_3
1.214758658888971e-05,228621_3
1.820966294235776e-05,228723_3
1.2679904562810926e-05,228724_3
0.00014854785087617175,227627_3
0.00011733589259692572,227628_3
0.00016264277526139052,227632_3
0.00015006251294794767,227634_3
1.9260567131528938e-06,224563_3
3.4353503849338003e-07,224900_3
4.317583826263059e-06,224920_3
1.469651011056249e-07,224921_3
3.620951382214318e-07,224956_3
1.6943781717554346e-05,227579_3
2.701620801991504e-05,227580_3
2.8870694492027163e-05,227582_3
-6.36747601075437e-05,226499_3
7.730155270004544e-05,227454_3
-0.00014069724182660148,220603_3
-2.5375018985085785e-05,220624_3
-5.460797684029695e-05,225671_3
-0.0004487191865735381,225693_3
-1.396256336237705e-06,227441_3
8.53961423182812e-06,225636_3
0.00045737236123229543,225684_3
-5.547815604469064e-05,223958_3
-6.0447122204726365e-05,223960_3
-1.3606386888419555e-05,224752_3
-7.849296289701343e-05,224754_3
-0.00014342282972077357,224421_3
9.231882256032579e-06,224422_3
-1.1010857440816495e-05,228878_3
5.3706774419772033e-05,227287_3
0.00014011817749540138,227463_3
7.000659851857475e-06,225695_3
1.7637453505429923e-07,228177_3
1.4549862535351054e-08,228178_3
-2.936727593374765e-05,228180_3
0.00025093463845727454,227516_3
8.521833329663909e-06,225651_3
-6.42345539914229e-05,224167_3
-3.499144164060204e-05,224643_3
-4.597812326683808e-05,227242_3
-8.78858550518401e-05,227243_3
8.442624739792453e-05,223763_3
-8.692901670134103e-05,224845_3
2.247746679188969e-06,224404_3
2.308850274064686e-06,224406_3
3.268402538350572e-06,224418_3
2.190108142831792e-05,220580_3
1.950374022398132e-06,220650_3
-5.8656851063300594e-08,227647_3
-4.006540669551444e-07,227447_3
1.2038338497737702e-06,224895_3
7.568416743058509e-05,226846_3
6.0786208562932275e-05,223771_3
8.140381729015822e-06,228151_3
1.0869623223535388e-05,228152_3
3.9023272192746724e-07,228154_3
5.05015693690635e-05,228158_3
1.3667625390249777e-06,228159_3
1.9682121643860426e-05,227461_3
1.026321435319732e-05,224918_3
7.728071164133584e-06,224919_3
4.660563691946867e-06,224953_3
3.669759726842999e-06,224954_3
3.008547057841258e-06,224955_3
1.8536002865502994e-05,226183_3
8.045999156236016e-07,226184_3
-5.4045136356414455e-06,228872_3
-5.222569083382078e-07,228873_3
-1.4755735282160506e-05,229301_3
-4.2265242829121155e-06,229355_3
4.202318615482567e-06,228622_3
4.422428517055676e-06,228725_3
4.7436768544287916e-08,224366_3
-2.7683639258456492e-05,227462_3
-1.8704911783906348e-05,224419_3
-6.83476005537266e-05,224420_3
1.0330150741499276e-07,229270_3
7.499303410005341e-05,229277_3
1.8815285831723425e-06,229280_3
-1.2141523764248965e-06,227581_3
8.817734833504422e-06,224702_3
1.7467487099663007e-05,224144_3
-3.6659740720261585e-05,224149_3
-1.6415693879019016e-05,224150_3
-1.5028382959009435e-05,224151_3
-1.3822141867675067e-05,224152_3
-8.197918370607395e-05,224153_3
0.00021130513469609012,224154_3
3.121621680415946e-05,224191_3
8.655495073505168e-05,225183_3
-0.0004079828577693498,226457_3
-0.00010126107250190058,228005_3
3.473124165724537e-05,228006_3
7.758032878326761e-07,224896_3
-1.9566669733471672e-06,227440_3
5.2154559896942146e-05,228004_3
4.771306313886558e-05,229247_3
1.9521761900401972e-05,229248_3
3.5406041450555606e-07,224899_3
1.7475653762425626e-05,220765_3
7.324148318134396e-07,227989_3
2.4304676185962796e-07,224897_3
2.144588216172083e-07,224898_3
1.1388044358774828e-06,224922_3
9.104393909831408e-07,224957_3
3.4777200276019902e-06,227543_3
1.2592852908429849e-05,227187_3
8.725286688795839e-05,227470_3
6.995217122542118e-06,228368_3
1.008305013279922e-06,228370_3
7.130406566273968e-05,228375_3
1.4355591262828212e-05,228377_3
3.992420597312483e-05,224705_3
2.737608828093416e-05,224706_3
1.9084513051141307e-05,224707_3
5.755571470936618e-07,224709_3
-1.0275221640086757e-05,220194_3
1.392703577451085e-06,228623_3
5.682537971578353e-07,228726_3
5.376484295263759e-07,228727_3
-1.3964536443614965e-05,229160_3
-7.780711011393053e-07,224749_3
0.00020227075961129712,224750_3
1.1713900706321222e-05,227546_3
2.2143545842075913e-05,227547_3
-1.9546639295143212e-07,229823_3
-3.8241873133920795e-06,229827_3
-0.00021738444397907675,229829_3
6.4802994904068215e-06,228369_3
3.941969890326093e-05,228374_3
2.182297712097277e-05,228381_3
-0.00017384428274300464,228382_3
5.417776885760666e-05,227455_3
2.7106467531012183e-06,229761_3
1.2172874441165015e-06,223768_3
4.2371598951688287e-05,227717_3
0.00013273042710387731,227066_3
9.513363585699236e-06,224145_3
2.426649983412069e-06,227549_3
-1.6012745053520167e-07,224746_3
4.3935337590421176e-06,224747_3
2.118123421278452e-07,224411_3
-9.8957202151002e-08,228613_3
1.1826429449012209e-07,228614_3
-7.133387376488348e-08,228615_3
0.0,228616_3
3.808846384975957e-07,228624_3
3.101833847875268e-08,228625_3
4.715186409955449e-07,228626_3
3.3390052278479565e-07,228728_3
9.836560199507337e-07,228729_3
-2.4234663854613573e-05,223764_3
-3.027191938529145e-05,223765_3
-3.58603526246877e-05,224645_3
-3.8145751453316166e-05,224646_3
-1.9479057419160444e-05,226092_3
-2.2090640006355797e-05,226094_3
-5.570909321921715e-05,224359_3
3.026662705034012e-05,229363_3
2.6294763569847588e-05,229364_3
4.041018795548597e-06,229365_3
6.137686514698992e-06,229668_3
1.480104814968266e-05,229669_3
2.5770873191226925e-07,229671_3
5.224674939864507e-05,229677_3
1.6123308040794324e-06,229678_3
2.927586081998994e-05,224367_3
1.9571258421334783e-05,228162_3
-5.9137194774181624e-06,225692_3
3.95853894702624e-05,223767_3
8.243330346968153e-05,227716_3
-1.336316462741074e-06,227775_3
3.6461001854932987e-07,228176_3
-2.6330680442817637e-07,228179_3
6.919099648866657e-06,228182_3
1.27658615229002e-06,228184_3
1.3790725908859258e-05,228185_3
-1.3449727764077683e-05,224710_3
-1.495016432966136e-05,224711_3
-5.990257080064926e-08,228198_3
-1.9953954919980878e-05,223766_3
-1.4650777338714871e-05,224647_3
-1.1160446716619884e-05,226096_3
1.901454603504554e-05,227469_3
-2.0724978584065382e-06,227460_3
3.2470691540905945e-07,228627_3
1.8141170574269156e-07,228628_3
2.864123331330204e-06,228730_3
3.042485563921975e-07,228731_3
2.414150411732627e-06,227451_3
-7.217584044505383e-08,229240_3
-4.067840673997762e-07,226504_3
-1.3296776550034778e-06,229302_3
1.7442478317094688e-06,224166_3
7.860517788172879e-07,228378_3
1.6575183991578297e-06,227990_3
-1.6575183991578424e-07,227991_3
5.718446445162363e-06,229626_3
1.6143931922006255e-06,229627_3
2.0707439991552315e-06,224704_3
-5.840556252973231e-07,227449_3
1.8918305145981393e-06,229374_3
-1.4129654000066474e-05,224728_3
-2.3931584370228458e-08,227602_3
-4.786316874045716e-09,227614_3
1.9204034534650463e-05,228379_3
3.320184246140192e-07,228618_3
1.660092123070096e-07,228629_3
2.7668202051168306e-07,228732_3
7.371439924052993e-07,227452_3
-6.826560657121798e-07,227645_3
-6.826560657121798e-07,227646_3
-5.7876144180443814e-08,228189_3
-8.558394703207883e-08,228192_3
0.0,226739_3
0.0,226744_3
0.0,226745_3
0.0,226764_3
0.0,226766_3
0.0,226774_3
0.0,226778_3
1.3432105413432768e-05,227919_3
-3.3998931376219575e-06,227926_3
0.0,228617_3
-1.8040547652080575e-06,227861_3
-1.7100935795201276e-06,227867_3
-1.7288858166577087e-06,227873_3
-2.5528499972244814e-08,224901_3
1.8788345779463077e-05,227933_3
2.685895226718862e-07,220128_3
2.7120990825892487e-06,223775_3
3.2754819838034694e-06,224659_3
-4.23234798053967e-08,227450_3
-4.325334812516725e-08,229255_3
-3.3966057536029794e-05,229263_3
-8.026689077530993e-08,227448_3
-2.7135026097898417e-06,224314_3
-2.8593898468752827e-06,224315_3
-2.7135026097898417e-06,224317_3
-2.771857504624019e-06,224318_3
0.0,227453_3
-0.0005008176223347065,222168_4
-7.136905492109968e-05,223258_4
0.000246981439232627,225158_4
1.1776451251459561e-05,225942_4
0.00012056380954966095,225943_4
0.0005111349054235858,220949_4
-2.4644122384359767e-05,225152_4
7.44543626426469e-05,221906_4
-0.0001998500064200444,225159_4
-0.0007756986758439865,225823_4
0.00019394986927975227,225828_4
0.0001370859102325325,225168_4
-0.0001689565896775582,225825_4
0.00022046665188428852,221668_4
3.330451427482292e-05,220950_4
-3.3396527024341465e-06,229624_4
1.150990646129193e-05,229640_4
3.3904740589893414e-06,221289_4
-0.00011610996355138622,220864_4
0.0002702783517046462,221749_4
-0.00035779219127404115,226089_4
0.0008665072038979188,221662_4
-3.280366229507727e-05,225910_4
9.676461556164171e-05,221794_4
-4.424885701894801e-06,221986_4
0.00013940585506442982,221347_4
4.5599134037666315e-07,221744_4
0.00026988228855337086,225945_4
0.00011547830534949013,227522_4
-6.0520857261100116e-05,227523_4
-0.00014976387560247892,225153_4
-2.2687170375193732e-05,229420_4
-1.6513899473134585e-05,225155_4
-0.00011466961493319597,222056_4
0.0007929407922841255,228340_4
0.0003913481947544711,220970_4
8.946400809290571e-05,225944_4
4.842915203764182e-05,220862_4
-1.4303561534661686e-06,225830_4
3.711879072623484e-05,228339_4
2.325088262139153e-05,229630_4
6.856824562998734e-05,221555_4
0.00034762720741358217,225161_4
4.6368740664939896e-05,222042_4
0.0003110270725886576,222315_4
0.0,227532_4
1.652960554721668e-05,225171_4
-7.703498026199935e-06,221712_4
-0.00010915531389052777,221429_4
0.0002945281954876125,229654_4
-1.1813883304874143e-05,222051_4
7.405684299531354e-05,225150_4
0.0006486294399892223,221653_4
0.00023881324163063403,225170_4
-0.00030904821108064973,229597_4
-1.6419887992841002e-05,221468_4
-0.00010001342865525641,228351_4
5.069151101419027e-05,228315_4
-7.769604984667675e-06,225148_4
5.237887412754288e-05,228135_4
3.814542230960253e-06,227525_4
0.00022989110067234592,227529_4
-4.777873043976788e-07,227536_4
3.7485130535939145e-06,225151_4
-0.0002481583535139977,225916_4
-4.341873312216611e-06,228367_4
7.097593766728274e-06,229233_4
2.8548138092354404e-05,229057_4
-2.1383472386214663e-06,225147_4
-4.630748043101711e-06,221319_4
1.0527363828109129e-06,225157_4
-5.963100894944596e-06,227530_4
0.00017416433946588008,225827_4
0.0,227520_4
-1.6152419626037416e-05,228316_4
5.421660529705874e-06,229234_4
6.304442303541958e-05,225941_4
1.0356347212339427e-07,227692_4
0.00031366753045914005,225917_4
-1.58705877882172e-08,222021_4
-4.612069735996816e-05,222151_4
7.02497258971162e-06,228359_4
1.6382167532714715e-05,227531_4
-2.9486991521409595e-05,225931_4
-5.4470076919311624e-05,229011_4
2.6189373177015652e-05,229010_4
-1.1381392731002517e-08,228140_4
1.599052052973021e-05,229295_4
0.000108396072502947,229013_4
1.6249762772279804e-05,229009_4
-2.2962989549037663e-05,228363_4
2.18317903167762e-06,229639_4
2.3996005946157643e-06,221833_4
-1.3599401017765848e-08,222037_4
0.00021753203159842273,227695_4
0.00011474831426051737,225936_4
-5.3484821593805364e-05,229058_4
0.0001255255478965573,226880_4
-7.698546491211943e-05,225920_4
4.0530736370046136e-05,225154_4
0.000144317573412432,221036_4
-2.3747986052205706e-09,229066_4
0.0,221261_4
6.718073911591823e-05,229297_4
2.936977511472679e-07,229618_4
4.410181289382001e-06,222062_4
1.6899307028921627e-05,227689_4
-1.4109194548273945e-06,229014_4
-5.8807715221062206e-05,227975_4
2.4362178584696047e-05,229632_4
0.0,225173_4
-1.3448562715747922e-05,225928_4
-3.278412979573794e-05,229012_4
0.0,229062_4
-3.809223580192449e-07,227524_4
-2.388807729977644e-07,221689_4
-3.1411371170011896e-05,225801_4
-4.713149640849171e-06,228350_4
9.054796331466075e-06,221207_4
1.8723339603218228e-05,225930_4
0.0,221892_4
0.0002194096264563322,227979_4
2.931361772128725e-05,227528_4
-3.3836384980516938e-06,226027_4
-1.8741007376685144e-06,225929_4
-1.2303959048730318e-05,225935_4
-7.277358060600751e-06,225934_4
0.0,225915_4
0.0,225914_4
-2.0785981706813616e-06,229296_4
0.0,228355_4
0.0,228341_4
0.0,221733_4
0.00012447040506152648,226038_4
3.4811144946960212e-06,227973_4
-3.4757951093016625e-06,227534_4
4.0708512612384665e-09,229760_4
2.036406442941202e-08,229764_4
-2.665336414388866e-06,226877_4
-2.039499550842783e-06,228383_4
0.0,229709_4
0.0,226030_4
0.0,225937_4
1.0867082979399275e-06,224277_4
1.5702863496134163e-06,225792_4
8.52860430132651e-07,229351_4
-1.100544408860554e-06,224275_4
1.921811500430437e-06,225402_4
2.3145880113844675e-06,225459_4
2.9066337991955106e-06,224263_4
7.220851491162233e-07,224270_4
7.888713862965992e-07,225432_4
1.1077583404902776e-06,225752_4
-1.89010734758022e-07,224274_4
1.2851702234589916e-06,224264_4
8.039644921558525e-08,225315_4
-1.2633963915041703e-07,224276_4
-5.026304197595821e-09,229532_4
1.0724697765311144e-06,221217_4
-2.1237691228042423e-07,225794_4
1.196242953551912e-07,224272_4
7.713423262685594e-07,224560_4
4.1871977839474424e-08,225789_4
7.52550029694087e-07,221216_4
3.8599554845752605e-07,225400_4
5.861354549882892e-08,225817_4
-1.940909411891378e-07,225469_4
-4.416300151854629e-08,225966_4
4.899737542751802e-07,224267_4
1.3099023569275653e-06,224385_4
7.841107924101075e-07,221214_4
1.0854087845363162e-07,224269_4
2.2011618508347551e-07,223253_4
3.549582203094736e-07,225401_4
3.2541512876542944e-07,225451_4
-3.981314848972993e-08,225464_4
2.8746716608141454e-07,225466_4
-1.2634629369319944e-08,225202_4
-2.826256373517369e-07,225441_4
7.311720433326183e-07,221255_4
5.338033841491235e-08,229581_4
2.283627571216611e-07,228286_4
3.7343178354570684e-07,229516_4
0.0,229525_4
-7.702215643109898e-08,229614_4
1.8512201997967404e-07,224268_4
2.778840105817435e-07,225454_4
-5.730922400483123e-08,225203_4
7.649088314294295e-07,221223_4
9.168067376883921e-07,228128_4
1.3997722826382913e-07,229580_4
-5.0448749265573026e-08,224566_4
4.539084235318296e-09,225816_4
8.199036684465841e-07,225470_4
1.804476129497383e-07,225814_4
2.4665725522912388e-08,229526_4
2.653400908366022e-07,228129_4
-2.050666382387703e-06,227194_4
-3.716762504298192e-08,226477_4
-1.8598231529485342e-07,225204_4
1.1495278243870158e-07,225457_4
9.086406515702115e-08,225439_4
0.0,228130_4
-4.047492510040433e-08,229380_4
3.887742616688603e-08,225433_4
-3.223932995744289e-08,229579_4
2.420391757834727e-07,225465_4
1.2851982185664566e-07,229366_4
-2.86271898084086e-07,225462_4
0.0,225406_4
-1.2366805335754166e-08,229468_4
2.435791466987633e-07,225802_4
7.78607996172503e-08,227719_4
1.957016204240053e-08,225430_4
0.0,229531_4
0.0,225448_4
-4.582354625037989e-08,226124_4
0.0,224273_4
4.451961303025605e-07,225445_4
-1.4609151114224336e-07,227550_4
-1.068366984676652e-07,225427_4
-2.514932817404177e-07,225399_4
1.986678871163233e-07,225434_4
8.500570218208576e-08,229577_4
2.05134717433156e-07,228127_4
-1.7056606196526863e-09,225805_4
-3.712765233416453e-08,225205_4
-8.838446297560172e-09,225444_4
0.0,225475_4
1.5631104620509265e-07,226476_4
0.0,229523_4
6.052548685736451e-07,228125_4
8.465059720880841e-08,228169_4
-3.041253062217265e-08,229582_4
2.0350281819463138e-07,225440_4
0.0,229529_4
0.0,229530_4
-5.047476923200569e-08,229578_4
2.032665905985545e-07,225429_4
0.0,228136_4
-4.203988159576565e-08,225443_4
-7.117348863604254e-08,225468_4
0.0,225467_4
-1.0501832522572723e-07,225447_4
0.0,221219_4
0.0,228201_4
0.0,228202_4
2.1575891538586586e-07,225199_4
1.7331459143947975e-07,225479_4
0.0,225477_4
-3.098244848993668e-07,227712_4
4.3864127867050426e-08,227551_4
-4.624135835737025e-08,225967_4
0.0,226475_4
2.229200116124362e-08,229755_4
-1.2616501598101076e-08,225821_4
0.0,229519_4
-6.243344823758532e-09,225820_4
0.0,227715_4
2.824234845619166e-07,227713_4
-1.992787709368377e-08,229575_4
0.0,225460_4
0.0,229524_4
0.0,225474_4
-3.905632021502573e-08,225437_4
0.0,225476_4
0.0,225461_4
0.0,229514_4
0.0,225446_4
0.0,225436_4
0.0,225463_4
0.0,228228_4
-7.835775417835068e-08,229298_4
1.2246259024732983e-07,229585_4
0.0,225428_4
-1.2357760003219038e-08,229501_4
0.0,225449_4
0.0,225819_4
4.699702732408314e-07,227711_4
0.0,229620_4
-5.0141778002704294e-08,225450_4
-1.6591284389609233e-08,227714_4
-4.816887283808662e-08,226474_4
1.2338784000936454e-08,229586_4
-2.239059326826555e-08,226236_4
-1.2130734834296612e-08,229527_4
-1.2130734834296612e-08,229528_4
0.0,229584_4
0.0,229576_4
0.0,228715_4
7.108867293913866e-07,226559_4
-1.1908240965507215e-05,226560_4
-1.751450928293303e-06,226599_4
-1.2063448465856206e-07,226633_4
1.1238774252847353e-06,226561_4
2.557119613499683e-07,226626_4
-1.1429432308238363e-05,226588_4
-2.2474436639312876e-07,226627_4
1.8816292159181175e-07,226579_4
0.0,226631_4
2.4507111525828266e-07,226575_4
2.825675820714474e-07,226613_4
-5.379904191756794e-08,226632_4
-5.817385432721636e-07,226592_4
-2.0872537071338439e-07,226571_4
4.836492095029124e-07,226593_4
1.6755796510381057e-09,226595_4
6.245394921929849e-09,227488_4
-6.33331755381033e-09,227489_4
-2.169857163628091e-07,226576_4
-1.0874823696562838e-07,226564_4
-1.9078793639867764e-07,226604_4
0.0,226628_4
-3.098657357731115e-07,226584_4
-1.9238183793693866e-07,226600_4
-1.30790031140682e-06,226589_4
4.1185433285468644e-07,226583_4
-6.155317142431113e-07,226598_4
0.0,226629_4
5.951451752978926e-09,226567_4
-8.659655846664652e-07,226582_4
-5.476708340025663e-07,226563_4
-2.170861479486877e-07,226573_4
1.5397201737989595e-08,226612_4
1.0963544405172804e-06,227510_4
-1.3442554728364898e-07,226608_4
1.3838083792120015e-07,226565_4
-8.277477810249938e-07,226597_4
-1.14473262568144e-07,226603_4
-8.570150545805431e-08,226601_4
-4.4372535141394783e-08,226602_4
9.757847019730924e-08,226610_4
-4.924539315843679e-07,227701_4
2.219662916931147e-07,226625_4
1.7924256147492823e-06,226606_4
-2.2301446417171116e-07,226590_4
-1.9914823509103607e-08,226630_4
5.267059315225337e-08,226580_4
-7.205649143057962e-08,226605_4
-9.000768166099258e-08,226619_4
-2.654577642365086e-08,226574_4
0.0,229413_4
2.2802983689780553e-07,227511_4
-3.271880859073214e-08,226617_4
-3.9311369089744466e-08,226591_4
-9.535202269254563e-09,226620_4
0.0,226623_4
-1.7492295293713155e-08,226621_4
0.0,226614_4
-4.1707461017034497e-08,226557_4
0.0,226609_4
8.287591995789212e-08,226607_4
-1.9147085371321817e-08,226558_4
3.1727960244919674e-07,226570_4
0.0,226618_4
0.0006245134451064899,220045_4
1.9237986278696157e-05,220046_4
-0.00014235352540207423,220047_4
-0.0007234922133227222,220179_4
-0.0002798426023135947,220180_4
-0.00038650710590862,220181_4
0.00020692171728997069,220210_4
8.961073606706951e-05,220245_4
6.640583338112129e-05,220274_4
-0.0003204174634741006,220277_4
4.191980463188877e-05,220292_4
0.00011975766268917937,220293_4
7.553846685367045e-05,220339_4
1.626454054746032e-05,220734_4
0.0002765184431636251,223679_4
0.00017725045417673298,223751_4
1.4315065088155256e-05,223752_4
-9.395667597205109e-05,223761_4
-0.00021443757421477276,223769_4
-0.00024713901953467044,223770_4
0.00038465395036929557,223872_4
0.00024308349526065728,223873_4
-0.00013002571255872375,223874_4
0.00013842021064915555,223875_4
0.0001207802631645618,223876_4
-4.574980445048389e-05,224161_4
-2.039160074367849e-05,224162_4
0.0002111246564425785,224417_4
-0.00029089380489081553,224684_4
0.00033912710738443033,224685_4
7.430777361063613e-05,224687_4
0.00015406834957085012,224688_4
8.769822221050083e-05,224689_4
0.00024379337636319158,224690_4
1.1648649915630508e-05,224691_4
0.00025867632588614354,224695_4
0.00015980102816897277,224696_4
0.00012535216110432827,224697_4
7.710294054659687e-05,224700_4
1.61359764067954e-06,224738_4
0.00010248977921425703,225668_4
0.0006139599071000438,226062_4
0.00018248283229521775,226063_4
-0.00019142696118303114,226253_4
-2.681375974409356e-05,227464_4
9.968346662731997e-05,229371_4
-5.585000244462723e-07,229660_4
-8.89629497111221e-05,229661_4
1.2850811583570871e-05,229663_4
1.0370928610069735e-05,229664_4
5.074609331045044e-06,229665_4
0.0002067587444149865,223834_4
4.043220425557754e-05,224562_4
1.9377183423580128e-05,224846_4
2.2121153559855292e-05,224916_4
1.1839742577856259e-05,224951_4
0.00017961487681146884,225634_4
2.1008904666904803e-05,227429_4
5.8724852499384e-06,227444_4
-3.139165498443737e-06,227456_4
-4.13633152377361e-05,220228_4
-6.884487694155177e-05,220545_4
0.00025878058547199143,220546_4
0.00032257562072288473,220587_4
-0.00043435983450828994,220602_4
1.3089492238084142e-06,220615_4
0.0002309441463977039,220621_4
-4.292129908482202e-07,220635_4
-6.977334075883545e-05,220644_4
-0.0004519986164638729,220645_4
-0.00036140925283961446,224639_4
0.0003704881233041743,225612_4
0.0007689497558209625,225624_4
2.4386567015450675e-05,225625_4
-3.0528020235335842e-06,225639_4
-1.9197352649814667e-05,225640_4
-8.960961072892196e-05,225641_4
1.4562416139284587e-05,225642_4
0.00021325199799041402,225643_4
7.126248977954899e-05,225677_4
6.589524910495414e-05,225690_4
0.00018044732046726956,227073_4
-7.1491891704570755e-06,227442_4
-0.00021685633872193575,227443_4
0.0005177214455400329,227445_4
-0.00015185769526861677,227457_4
0.0003644379569457382,227465_4
0.0006556295792343281,227466_4
-3.615758619670672e-06,229356_4
-1.0091558379680655e-05,229357_4
-1.1639442666386646e-05,229358_4
7.136634340210843e-07,229359_4
-1.3957814549256403e-06,229360_4
-1.1633227565278917e-07,229361_4
0.0008661877112055432,220224_4
0.00010632334644357328,220227_4
0.0005087796500052108,220235_4
0.0002554643725695826,220632_4
